"","caseid","V012","V106","V107","V130","V131","V190","V201","V212","V217","V218","V221","V244","V301","V302A","V312","V364","V384A","V384B","V384C","V384D"
"1461","2461",15,2,3,3,1,4,0,NA,2,0,NA,0,3,0,0,4,1,0,0,0
"1462","2462",45,1,7,3,2,4,3,27,4,3,14,0,3,NA,5,1,0,1,0,0
"1463","2463",17,2,4,2,1,4,0,NA,4,0,NA,1,3,0,0,3,0,1,0,0
"1464","2464",49,1,5,6,96,3,6,17,2,5,8,1,3,0,0,4,0,1,0,0
"1465","2465",28,2,4,2,2,3,3,19,2,2,996,1,3,NA,3,1,0,0,0,0
"1466","2466",40,2,5,1,2,2,2,30,2,2,7,1,3,NA,1,1,0,1,0,0
"1467","2467",33,3,2,1,1,2,0,NA,8,0,NA,8,3,0,0,4,1,1,0,0
"1468","2468",15,2,1,1,1,3,0,NA,8,0,NA,8,3,0,0,3,0,0,0,0
"1469","2469",43,2,5,1,4,2,4,23,2,4,2,1,3,NA,2,1,1,1,1,0
"1470","2470",20,3,3,2,1,2,0,NA,2,0,NA,8,3,0,0,3,0,1,0,0
"1471","2471",16,2,4,1,1,2,0,NA,8,0,NA,8,0,0,0,4,0,1,0,0
"1472","2472",41,3,1,1,1,4,0,NA,3,0,NA,1,3,0,0,4,0,0,0,0
"1473","2473",36,3,3,1,1,4,1,28,2,1,21,1,3,0,0,4,0,0,0,0
"1474","2474",19,3,2,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1475","2475",15,2,4,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1476","2476",38,1,7,1,13,5,2,21,2,2,40,1,3,0,0,4,0,0,0,0
"1477","2477",49,3,3,1,1,5,3,31,2,3,20,1,3,NA,8,2,1,1,1,0
"1478","2478",16,2,4,1,1,5,0,NA,3,0,NA,0,3,0,0,4,1,1,0,0
"1479","2479",22,3,3,1,1,5,0,NA,3,0,NA,0,3,0,0,4,1,1,1,0
"1480","2480",42,3,3,2,1,5,2,24,3,2,11,0,3,0,0,4,0,1,0,0
"1481","2481",18,2,5,2,1,5,0,NA,2,0,NA,8,3,0,0,3,0,1,0,0
"1482","2482",25,3,3,1,1,5,0,NA,3,0,NA,0,3,0,0,4,0,1,1,0
"1483","2483",33,2,5,1,1,5,1,19,2,1,NA,1,3,NA,5,1,0,0,0,0
"1484","2484",23,2,5,1,1,5,0,NA,4,0,NA,1,3,0,0,4,0,0,0,0
"1485","2485",30,3,3,1,1,5,0,NA,4,0,NA,1,3,0,0,4,0,0,0,0
"1486","2486",24,3,3,1,1,4,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"1487","2487",22,3,3,1,1,4,0,NA,2,0,NA,1,3,0,0,4,0,0,1,0
"1488","2488",43,3,3,1,1,5,3,25,2,3,13,1,3,NA,9,2,0,1,0,0
"1489","2489",16,2,3,1,1,5,0,NA,4,0,NA,1,3,0,0,4,0,0,0,0
"1490","2490",28,2,4,1,1,5,3,16,3,3,12,1,3,NA,2,1,0,0,0,0
"1491","2491",19,3,1,1,1,5,0,NA,3,0,NA,0,3,0,0,4,1,1,0,0
"1492","2492",46,2,5,1,6,4,5,30,3,5,32,1,3,NA,6,1,1,1,0,0
"1493","2493",16,2,3,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"1494","2494",49,2,5,1,1,4,1,27,2,1,NA,1,3,0,0,4,1,1,0,0
"1495","2495",49,2,5,1,6,4,0,NA,2,0,NA,0,3,0,0,4,1,1,0,0
"1496","2496",31,3,1,1,1,2,5,20,3,5,996,0,3,NA,13,1,0,1,0,0
"1497","2497",39,2,5,1,1,4,0,NA,2,0,NA,0,3,0,0,4,1,1,0,0
"1498","2498",16,2,4,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"1499","2499",48,2,5,1,4,3,3,28,2,3,996,0,3,NA,6,1,1,1,0,0
"1500","2500",31,3,2,1,1,4,0,NA,3,0,NA,0,3,0,0,4,0,1,0,0
"1501","2501",37,2,5,1,13,4,4,26,2,4,11,1,3,NA,3,1,0,0,0,0
"1502","2502",47,2,5,1,5,3,1,27,3,1,10,1,3,0,0,4,0,0,0,0
"1503","2503",47,3,1,1,4,4,2,22,3,2,24,1,3,0,0,4,0,0,0,0
"1504","2504",25,3,1,1,4,4,3,18,2,3,10,1,3,0,0,4,0,0,0,0
"1505","2505",22,3,3,1,5,5,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"1506","2506",49,2,5,1,96,3,4,24,3,4,17,1,3,0,0,4,0,0,0,0
"1507","2507",22,2,5,1,96,3,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"1508","2508",20,3,3,1,96,3,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"1509","2509",24,3,1,1,96,3,1,23,3,1,32,1,3,0,0,4,0,0,0,0
"1510","2510",45,2,5,1,6,3,1,30,3,1,22,1,3,0,0,4,0,0,0,0
"1511","2511",15,2,4,1,6,3,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1512","2512",36,3,3,1,1,4,0,NA,3,0,NA,1,3,0,0,4,0,1,0,0
"1513","2513",36,2,5,1,1,5,2,21,3,2,3,1,3,0,0,4,0,0,0,0
"1514","2514",15,2,2,1,1,5,0,NA,4,0,NA,1,3,0,0,3,0,0,0,0
"1515","2515",46,2,5,1,1,5,0,NA,3,0,NA,1,3,0,0,4,0,1,0,0
"1516","2516",39,3,3,1,1,5,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"1517","2517",15,2,3,1,1,5,0,NA,2,0,NA,1,3,0,0,3,0,0,0,0
"1518","2518",20,3,2,1,1,5,0,NA,2,0,NA,1,3,0,0,4,1,1,0,0
"1519","2519",18,3,1,1,1,5,0,NA,4,0,NA,1,3,0,0,3,0,0,0,0
"1520","2520",42,2,5,1,1,5,0,NA,3,0,NA,1,3,1,0,4,0,0,0,0
"1521","2521",20,3,1,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1522","2522",25,2,5,1,1,3,2,22,4,2,25,1,3,NA,2,1,1,1,0,0
"1523","2523",23,3,1,1,1,3,1,21,2,1,19,1,3,NA,9,2,0,0,0,0
"1524","2524",29,3,2,1,1,5,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"1525","2525",25,3,3,1,1,5,0,NA,3,0,NA,1,3,0,0,4,0,0,0,0
"1526","2526",24,3,3,1,1,5,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"1527","2527",21,3,3,1,1,5,0,NA,3,0,NA,1,3,0,0,4,0,0,0,0
"1528","2528",49,2,5,1,1,3,4,25,2,3,NA,1,3,0,0,4,1,1,1,0
"1529","2529",21,3,3,1,1,3,0,NA,8,0,NA,8,3,0,0,3,1,1,0,0
"1530","2530",17,2,5,1,1,3,0,NA,8,0,NA,8,3,0,0,3,1,1,0,0
"1531","2531",43,3,3,1,1,4,2,25,3,2,7,1,3,NA,9,2,0,1,0,0
"1532","2532",18,3,1,1,1,4,0,NA,4,0,NA,1,3,0,0,4,0,0,0,0
"1533","2533",24,3,3,2,1,4,1,16,3,1,13,1,3,NA,1,1,0,0,0,0
"1534","2534",33,2,5,1,96,3,2,23,2,2,17,1,3,NA,1,1,0,1,0,0
"1535","2535",31,3,1,1,1,5,0,NA,2,0,NA,1,3,0,0,4,0,1,0,0
"1536","2536",30,3,3,1,1,5,0,NA,4,0,NA,1,3,0,0,4,0,0,0,0
"1537","2537",28,3,3,1,1,5,0,NA,2,0,NA,1,3,0,0,4,0,1,0,0
"1538","2538",22,3,3,1,1,5,0,NA,3,0,NA,1,3,0,0,3,0,0,0,0
"1539","2539",29,3,3,1,1,5,1,24,2,1,13,1,3,NA,9,2,0,0,0,0
"1540","2540",46,2,5,1,13,3,3,30,3,3,0,1,3,0,0,3,0,0,0,0
"1541","2541",15,2,4,1,1,3,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1542","2542",33,3,3,1,1,5,2,26,2,2,11,1,3,NA,9,2,1,1,1,0
"1543","2543",34,3,1,1,1,3,1,26,2,1,10,1,3,0,0,4,0,0,0,0
"1544","2544",35,2,3,1,1,4,0,NA,3,0,NA,1,3,0,0,4,0,0,0,0
"1545","2545",47,2,5,1,96,3,5,21,4,5,21,1,3,NA,6,1,1,1,0,0
"1546","2546",21,3,0,1,1,3,0,NA,8,0,NA,8,3,0,0,3,0,1,0,0
"1547","2547",24,2,5,1,1,3,2,16,2,2,NA,1,3,0,0,3,0,1,0,0
"1548","2548",35,2,4,1,1,2,4,21,3,4,33,1,3,NA,6,1,0,0,0,0
"1549","2549",34,3,0,1,13,4,1,32,2,1,6,1,3,0,0,4,0,0,0,0
"1550","2550",45,2,5,1,1,3,1,31,2,1,74,1,3,0,0,4,0,1,0,0
"1551","2551",33,2,5,1,1,3,0,NA,3,0,NA,1,3,1,0,4,0,1,0,0
"1552","2552",45,2,5,1,1,5,3,27,2,3,16,1,3,NA,8,2,1,0,0,0
"1553","2553",18,3,2,1,1,5,0,NA,4,0,NA,1,3,0,0,4,0,0,0,0
"1554","2554",45,3,3,1,13,4,1,21,2,1,6,1,3,0,0,4,0,0,0,0
"1555","2555",23,3,3,1,13,4,0,NA,3,0,NA,1,3,0,0,4,0,0,0,0
"1556","2556",24,2,2,2,1,2,1,20,3,1,18,0,3,1,0,3,0,1,0,0
"1557","2557",23,3,2,1,4,2,1,22,3,1,13,1,3,0,0,4,0,0,0,0
"1558","2558",24,3,3,1,1,5,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"1559","2559",25,3,3,1,3,4,0,NA,3,0,NA,0,3,0,0,4,1,1,0,0
"1560","2560",18,2,5,1,3,4,0,NA,2,0,NA,0,3,0,0,3,0,1,0,0
"1561","2561",15,2,2,1,1,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1562","2562",23,2,5,1,1,5,0,NA,3,0,NA,1,3,0,0,3,0,1,0,0
"1563","2563",33,3,3,1,1,5,1,28,5,1,NA,1,3,0,0,4,1,1,0,0
"1564","2564",37,3,3,1,1,5,0,NA,1,0,NA,1,3,0,0,4,0,0,0,0
"1565","2565",33,2,5,1,1,5,0,NA,1,0,NA,1,3,0,0,4,1,1,0,0
"1566","2566",42,3,3,1,1,5,0,NA,2,0,NA,8,3,0,0,4,0,1,0,0
"1567","2567",47,3,3,1,1,5,4,34,4,4,14,0,3,0,0,4,0,1,0,0
"1568","2568",41,3,3,6,1,5,3,21,2,3,13,1,3,NA,6,1,0,1,0,0
"1569","2569",19,3,2,6,1,5,0,NA,5,0,NA,0,3,0,0,4,0,1,0,0
"1570","2570",17,2,4,6,1,5,0,NA,5,0,NA,0,3,0,0,4,0,0,0,0
"1571","2571",34,2,5,1,13,5,2,22,2,2,19,1,3,0,0,4,0,1,0,0
"1572","2572",32,3,3,1,1,5,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"1573","2573",48,2,5,1,1,5,4,29,2,4,996,1,3,1,0,4,0,1,0,0
"1574","2574",24,2,5,1,5,5,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1575","2575",41,3,3,1,1,5,2,34,2,2,21,1,3,NA,6,1,0,1,0,0
"1576","2576",34,2,5,1,1,5,1,32,4,1,13,1,3,1,0,3,0,1,0,0
"1577","2577",42,3,1,1,2,3,4,20,2,4,12,1,3,NA,2,1,0,1,1,0
"1578","2578",19,2,2,96,1,3,0,NA,3,0,NA,1,3,0,0,4,0,1,0,0
"1579","2579",18,3,0,96,1,3,0,NA,8,0,NA,0,3,0,0,4,0,1,0,0
"1580","2580",24,2,3,2,1,3,3,18,2,2,6,1,3,1,0,3,0,1,0,0
"1581","2581",46,2,5,1,13,5,3,28,4,3,13,1,3,1,0,4,1,1,0,0
"1582","2582",18,2,5,1,1,5,0,NA,4,0,NA,1,3,0,0,3,0,1,0,0
"1583","2583",16,2,4,1,1,5,0,NA,3,0,NA,0,3,0,0,3,1,1,1,0
"1584","2584",15,2,2,1,1,5,0,NA,2,0,NA,1,3,0,0,4,0,1,0,0
"1585","2585",32,3,3,1,1,5,0,NA,3,0,NA,1,3,NA,1,1,1,1,0,0
"1586","2586",41,2,5,1,1,4,3,22,5,3,15,1,3,NA,6,1,0,1,0,0
"1587","2587",19,3,1,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1588","2588",15,2,4,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"1589","2589",33,2,5,1,1,3,1,25,3,1,17,1,3,0,0,4,1,1,1,0
"1590","2590",27,3,2,1,13,5,0,NA,2,0,NA,1,3,0,0,4,1,1,1,0
"1591","2591",24,1,3,5,96,5,0,NA,5,0,NA,1,3,0,0,4,0,0,0,0
"1592","2592",24,1,7,5,96,5,0,NA,5,0,NA,8,3,0,0,4,0,1,0,0
"1593","2593",24,2,5,1,1,5,0,NA,2,0,NA,0,3,0,0,3,1,1,1,0
"1594","2594",41,2,5,1,1,3,4,27,4,4,34,1,3,0,0,4,1,1,0,0
"1595","2595",33,2,5,6,13,5,1,31,4,1,19,1,3,0,0,4,0,1,0,0
"1596","2596",22,3,1,1,1,4,0,NA,4,0,NA,8,3,0,0,3,1,1,0,0
"1597","2597",36,3,3,1,1,5,2,26,2,2,20,1,3,1,0,4,1,1,1,0
"1598","2598",46,1,7,1,5,4,5,15,2,4,16,1,3,1,0,4,0,1,0,0
"1599","2599",46,2,3,1,37,5,4,20,2,4,17,1,3,0,0,4,0,1,0,0
"1600","2600",23,2,4,1,1,5,1,19,2,1,25,1,3,1,0,3,0,1,0,0
"1601","2601",48,2,5,1,6,2,6,25,3,6,21,1,3,0,0,4,1,1,1,0
"1602","2602",19,2,1,1,6,2,0,NA,5,0,NA,8,3,0,0,4,1,1,0,0
"1603","2603",17,2,1,1,1,2,0,NA,8,0,NA,8,3,0,0,3,1,1,0,0
"1604","2604",26,2,3,1,1,2,0,NA,8,0,NA,1,3,0,0,4,1,1,1,0
"1605","2605",23,2,5,1,1,2,1,22,3,1,26,0,3,0,0,4,0,0,0,0
"1606","2606",24,2,3,1,1,3,3,17,2,3,5,1,3,1,0,4,0,1,0,0
"1607","2607",23,2,5,1,37,4,1,20,3,1,8,1,3,0,0,3,0,1,0,0
"1608","2608",20,2,5,1,1,4,1,18,5,1,NA,0,3,0,0,4,0,1,0,0
"1609","2609",40,1,7,1,2,2,5,19,2,5,28,1,3,NA,6,1,0,1,0,0
"1610","2610",26,2,5,1,1,3,2,19,4,2,13,1,3,1,0,4,0,1,0,0
"1611","2611",18,2,4,6,1,5,0,NA,3,0,NA,8,3,0,0,4,1,1,0,0
"1612","2612",21,2,3,1,1,3,1,18,2,1,15,0,3,1,0,4,0,1,0,0
"1613","2613",27,2,5,2,1,3,1,25,4,1,66,1,3,NA,13,1,0,1,1,0
"1614","2614",33,2,5,1,5,3,0,NA,8,0,NA,8,0,0,0,4,0,0,0,0
"1615","2615",40,2,5,1,4,3,5,27,2,5,49,1,3,NA,2,1,0,1,0,0
"1616","2616",23,3,1,1,5,3,2,20,3,2,15,1,3,NA,9,2,1,1,0,0
"1617","2617",25,2,5,1,1,4,1,21,5,1,19,1,3,0,0,4,1,1,1,0
"1618","2618",42,2,5,1,2,4,5,23,4,4,12,1,3,NA,6,1,0,0,0,0
"1619","2619",19,3,1,1,1,4,0,NA,3,0,NA,1,3,0,0,3,1,1,1,0
"1620","2620",28,3,3,1,1,4,0,NA,5,0,NA,0,3,0,0,4,0,1,0,0
"1621","2621",24,3,3,1,1,4,0,NA,2,0,NA,1,3,0,0,4,1,1,1,0
"1622","2622",30,3,3,1,1,4,1,28,2,1,21,1,3,NA,9,2,0,1,0,0
"1623","2623",36,3,2,2,2,5,1,26,8,1,19,0,3,1,0,4,0,1,0,0
"1624","2624",38,2,4,1,1,3,2,24,2,2,18,1,3,NA,1,1,1,1,1,0
"1625","2625",29,2,5,6,4,4,0,NA,2,0,NA,1,3,0,0,3,1,1,0,0
"1626","2626",26,3,1,1,1,4,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"1627","2627",34,2,5,1,5,4,3,23,2,3,17,1,3,0,0,4,0,0,0,0
"1628","2628",39,2,5,1,2,4,4,18,2,4,996,1,3,0,0,4,0,0,0,0
"1629","2629",21,2,5,1,2,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1630","2630",43,3,3,1,1,5,1,28,3,1,31,1,3,0,0,4,0,0,0,0
"1631","2631",30,3,0,1,1,3,1,29,3,1,18,1,3,0,0,4,0,0,0,0
"1632","2632",37,1,7,1,1,5,1,32,2,1,66,1,3,NA,1,1,0,1,0,0
"1633","2633",41,2,5,1,1,4,4,21,3,4,11,1,3,NA,6,1,0,0,0,0
"1634","2634",20,3,3,1,1,4,0,NA,4,0,NA,1,3,0,0,3,0,1,0,0
"1635","2635",18,3,1,1,1,4,0,NA,2,0,NA,1,3,0,0,4,0,1,0,0
"1636","2636",38,3,1,1,1,4,3,18,2,3,7,1,3,NA,2,1,1,0,0,0
"1637","2637",42,3,2,1,1,5,3,20,2,3,12,1,3,NA,6,1,1,1,0,0
"1638","2638",22,3,3,1,1,5,0,NA,4,0,NA,1,3,0,0,4,0,0,0,0
"1639","2639",30,3,2,1,1,4,0,NA,2,0,NA,1,3,0,0,4,0,1,0,0
"1640","2640",22,2,5,1,1,4,0,NA,3,0,NA,1,3,0,0,4,0,0,0,0
"1641","2641",41,2,5,1,5,4,6,19,2,6,15,1,3,1,0,4,0,1,0,0
"1642","2642",25,2,5,1,5,3,0,NA,2,0,NA,0,3,0,0,4,0,1,0,1
"1643","2643",21,2,4,1,2,3,0,NA,8,0,NA,8,3,0,0,3,0,1,0,0
"1644","2644",19,2,5,1,3,3,0,NA,8,0,NA,8,3,0,0,3,0,1,0,0
"1645","2645",48,2,5,1,1,1,0,NA,3,0,NA,1,3,0,0,4,0,0,0,0
"1646","2646",15,2,2,1,1,5,0,NA,4,0,NA,1,3,0,0,3,0,1,0,0
"1647","2647",32,2,4,1,1,5,2,19,2,2,12,1,3,0,0,4,1,1,1,0
"1648","2648",34,2,5,1,96,5,2,22,3,2,19,1,3,NA,9,2,0,0,0,0
"1649","2649",16,2,4,1,1,4,0,NA,2,0,NA,8,3,0,0,4,0,1,0,0
"1650","2650",37,2,3,1,1,4,4,18,2,4,19,1,3,NA,9,2,0,0,0,0
"1651","2651",18,2,5,1,1,4,0,NA,4,0,NA,1,3,0,0,4,0,0,0,0
"1652","2652",15,2,3,1,1,4,0,NA,2,0,NA,1,3,0,0,3,0,1,0,0
"1653","2653",36,2,5,1,96,2,4,20,2,4,18,1,3,0,0,4,0,0,0,0
"1654","2654",35,3,3,1,1,4,2,22,2,2,8,1,3,0,0,4,0,1,0,0
"1655","2655",17,2,5,1,1,4,0,NA,4,0,NA,1,3,0,0,3,0,0,0,0
"1656","2656",32,2,4,1,13,2,4,18,1,4,4,1,3,1,0,3,0,0,0,0
"1657","2657",40,2,3,1,1,4,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"1658","2658",39,2,5,1,4,4,2,26,3,2,27,1,3,NA,6,1,0,1,0,0
"1659","2659",47,2,5,1,1,4,6,20,2,6,5,1,3,0,0,4,0,1,1,0
"1660","2660",19,2,5,1,1,4,1,16,3,1,12,1,3,0,0,4,0,0,0,0
"1661","2661",33,3,1,1,13,4,3,25,2,3,2,1,3,0,0,4,0,0,0,0
"1662","2662",34,2,2,1,13,3,4,25,3,4,12,1,3,NA,2,1,0,1,0,0
"1663","2663",33,3,2,1,1,4,1,27,2,1,45,1,3,NA,5,1,0,1,0,0
"1664","2664",43,2,5,1,13,3,5,25,3,4,7,1,3,0,0,4,0,0,0,0
"1665","2665",16,2,5,1,13,3,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1666","2666",31,2,5,1,1,4,3,19,2,3,12,1,3,0,0,4,0,1,0,0
"1667","2667",38,2,5,1,13,3,2,21,2,2,19,1,3,0,0,4,0,0,0,0
"1668","2668",17,2,5,1,13,3,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1669","2669",15,2,4,1,13,3,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1670","2670",26,2,5,1,1,4,3,18,2,2,12,1,3,NA,2,1,0,0,0,0
"1671","2671",33,2,5,1,1,4,2,22,2,2,2,1,3,NA,9,2,1,1,1,0
"1672","2672",30,3,3,1,1,5,1,24,2,1,NA,1,3,0,0,4,0,0,0,0
"1673","2673",46,2,5,1,1,4,2,26,2,2,12,1,3,NA,2,1,0,1,0,0
"1674","2674",22,2,5,1,1,4,2,17,4,2,24,1,3,NA,1,1,0,0,0,0
"1675","2675",45,3,1,1,1,4,3,27,3,3,4,1,3,NA,6,1,1,1,0,0
"1676","2676",17,2,5,1,1,4,0,NA,3,0,NA,0,3,0,0,4,0,1,0,0
"1677","2677",48,2,5,1,13,3,1,32,3,1,29,1,3,0,0,4,0,0,0,0
"1678","2678",16,2,5,1,13,3,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1679","2679",16,2,3,1,1,4,1,16,2,1,8,1,3,0,0,4,0,0,0,0
"1680","2680",39,2,5,1,2,3,0,NA,4,0,NA,8,3,0,0,4,0,0,0,0
"1681","2681",44,2,4,1,1,4,3,20,2,3,38,1,3,0,0,4,0,0,0,0
"1682","2682",20,3,3,1,1,4,3,17,3,3,17,1,3,NA,9,2,0,1,0,0
"1683","2683",25,3,3,1,1,4,1,22,2,1,36,1,3,NA,9,2,0,1,0,0
"1684","2684",41,3,3,1,1,4,2,22,2,2,2,0,3,NA,9,2,0,1,0,0
"1685","2685",17,2,5,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"1686","2686",40,3,3,1,1,4,2,33,2,2,9,0,3,0,0,4,0,1,0,0
"1687","2687",28,2,5,1,1,3,2,19,3,2,40,1,3,NA,1,1,0,0,0,0
"1688","2688",47,2,3,1,1,3,9,17,2,9,10,1,3,0,0,4,1,1,0,0
"1689","2689",17,2,2,1,1,3,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"1690","2690",19,3,0,1,1,3,2,16,2,2,12,0,3,NA,2,1,0,1,0,0
"1691","2691",18,2,5,1,1,3,0,NA,3,0,NA,0,3,0,0,3,0,1,0,0
"1692","2692",36,3,3,1,1,4,0,NA,2,0,NA,1,3,0,0,4,0,0,0,0
"1693","2693",40,1,7,1,13,4,3,19,2,3,10,1,3,0,0,4,0,0,0,0
"1694","2694",29,2,5,1,1,4,1,26,3,1,63,1,3,NA,9,2,0,0,0,0
"1695","2695",26,2,5,1,1,3,1,23,2,1,11,0,3,0,0,4,0,1,0,0
"1696","2696",17,2,5,1,13,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1697","2697",16,2,5,1,13,4,0,NA,8,0,NA,8,3,0,0,4,0,0,0,0
"1698","2698",37,2,4,1,1,2,6,16,2,6,996,1,3,0,0,4,0,0,0,0
"1699","2699",15,2,2,1,1,2,0,NA,4,0,NA,1,3,0,0,4,0,0,0,0
"1700","2700",29,2,5,1,1,4,0,NA,2,0,NA,1,3,0,0,4,1,1,1,0
"1701","2701",25,2,5,1,1,4,1,23,2,1,4,1,3,1,0,3,0,1,0,0
"1702","2702",36,2,5,1,1,3,4,17,2,4,1,1,3,NA,6,1,1,1,1,0
"1703","2703",18,3,1,1,1,3,0,NA,2,0,NA,8,3,0,0,4,0,1,0,0
"1704","2704",41,2,4,1,1,3,5,19,2,4,11,1,3,1,0,4,0,1,0,0
"1705","2705",18,3,1,1,1,3,0,NA,4,0,NA,0,3,0,0,4,0,0,0,0
"1706","2706",21,3,1,1,1,3,1,20,2,1,32,1,3,NA,5,1,0,1,0,0
"1707","2707",43,3,0,1,1,4,4,23,4,4,6,1,3,NA,6,1,0,1,0,0
"1708","2708",20,3,0,1,1,4,0,NA,3,0,NA,1,3,0,0,3,0,1,0,0
"1709","2709",18,3,1,1,1,4,0,NA,3,0,NA,8,3,0,0,3,0,1,0,0
"1710","2710",34,3,3,1,13,4,1,33,2,1,46,1,3,1,0,4,0,0,0,0
"1711","2711",42,2,5,1,13,4,4,24,2,4,24,1,3,1,0,4,1,1,0,0
"1712","2712",43,3,3,1,1,4,2,23,4,2,2,1,3,1,0,3,0,1,0,0
"1713","2713",30,3,3,1,3,5,1,27,2,1,53,1,3,NA,8,2,0,1,0,0
"1714","2714",24,3,0,1,3,5,1,19,2,1,8,1,3,1,0,3,1,1,0,0
"1715","2715",24,3,3,1,1,5,0,NA,4,0,NA,8,3,0,0,4,0,1,0,0
"1716","2716",26,2,5,1,13,4,2,17,4,2,10,8,3,0,0,4,1,1,0,0
"1717","2717",21,2,5,1,13,4,0,NA,2,0,NA,1,3,0,0,4,1,1,1,0
"1718","2718",28,2,5,2,4,3,2,22,3,2,12,1,3,0,0,4,1,1,1,0
"1719","2719",17,1,2,1,1,5,1,16,4,1,16,1,3,NA,11,1,0,1,0,0
"1720","2720",21,2,5,2,5,3,1,20,3,1,9,1,3,NA,3,1,0,1,0,0
"1721","2721",25,2,5,1,13,3,1,24,4,1,1,8,3,0,0,4,0,1,0,0
"1722","2722",46,2,5,1,3,4,7,17,4,7,25,1,3,NA,8,2,1,0,0,0
"1723","2723",15,2,1,1,1,4,0,NA,3,0,NA,0,3,0,0,4,0,0,0,0
"1724","2724",17,2,5,1,1,3,0,NA,2,0,NA,8,3,0,0,4,0,1,0,0
"1725","2725",24,3,3,1,1,3,0,NA,2,0,NA,0,3,0,0,4,0,0,0,0
"1726","2726",34,3,3,1,1,4,0,NA,4,0,NA,0,3,0,0,4,0,1,0,0
"1727","2727",40,3,3,1,1,4,2,29,4,2,4,1,3,NA,1,1,0,1,0,0
"1728","2728",36,2,5,1,3,5,2,22,1,2,16,1,3,0,0,4,0,1,1,0
"1729","2729",16,2,5,1,1,3,0,NA,3,0,NA,8,3,0,0,4,0,1,0,0
"1730","2730",25,2,5,1,13,4,2,17,2,2,996,1,3,NA,1,1,0,1,1,0
"1731","2731",25,2,5,1,13,4,0,NA,8,0,NA,8,3,0,0,3,0,1,1,0
"1732","2732",19,3,2,1,1,5,0,NA,3,0,NA,1,3,NA,1,1,1,1,0,0
"1733","2733",36,2,5,1,1,5,1,32,2,1,14,1,3,NA,1,1,1,1,1,0
"1734","2734",40,3,1,6,1,4,3,25,2,3,996,1,3,NA,1,1,0,1,0,0
"1735","2735",35,2,5,1,13,4,1,27,3,1,0,1,3,1,0,4,0,1,1,0
"1736","2736",32,3,0,1,1,5,3,20,2,3,17,1,3,NA,6,1,0,1,0,0
"1737","2737",31,3,1,2,4,4,0,NA,4,0,NA,1,3,0,0,4,1,1,0,0
"1738","2738",44,3,0,1,1,4,3,25,2,3,15,1,3,NA,6,1,1,1,1,0
"1739","2739",19,3,1,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,1,0,0
"1740","2740",31,2,5,1,3,3,2,20,3,2,16,1,3,NA,1,1,0,1,0,0
"1741","2741",33,2,5,1,13,4,1,22,4,1,12,1,3,0,0,4,1,1,1,0
"1742","2742",32,2,5,1,1,4,0,NA,8,0,NA,8,3,0,0,4,0,1,1,0
"1743","2743",28,2,5,1,96,4,3,18,2,3,14,1,3,NA,1,1,1,1,0,0
"1744","2744",30,2,5,1,96,4,1,29,2,1,93,1,3,NA,1,1,1,1,0,0
"1745","2745",26,2,5,1,1,3,2,18,2,2,21,1,3,NA,1,1,0,1,1,0
"1746","2746",49,2,5,1,13,3,2,26,3,2,23,1,3,1,0,4,1,1,1,0
"1747","2747",35,3,3,1,1,4,1,23,2,1,17,1,3,1,0,4,0,1,1,0
"1748","2748",37,2,5,1,4,4,2,28,3,2,41,1,3,NA,6,1,0,0,0,0
